# waiting_times,queue_lengths
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.400981698191584357e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.836442088831562458e+00,0.000000000000000000e+00
1.306854848787745382e+00,1.000000000000000000e+00
9.652424646868738023e-01,1.000000000000000000e+00
9.524204220394150155e-01,2.000000000000000000e+00
6.410614335454134505e-01,2.000000000000000000e+00
2.333560286574449805e+00,1.000000000000000000e+00
2.326783079747531957e+00,1.000000000000000000e+00
2.051653671615582653e+00,2.000000000000000000e+00
1.761694390155351897e+00,3.000000000000000000e+00
7.601406079454950060e+00,3.000000000000000000e+00
6.555073887587091974e+00,1.000000000000000000e+00
5.659238761512991545e+00,2.000000000000000000e+00
6.556956674341623881e+00,3.000000000000000000e+00
6.517278902208655467e+00,4.000000000000000000e+00
9.994222883231795862e+00,5.000000000000000000e+00
6.539359107447090480e+00,3.000000000000000000e+00
6.236887819858800697e+00,3.000000000000000000e+00
6.305118051116188838e+00,4.000000000000000000e+00
8.144957734755003287e+00,4.000000000000000000e+00
9.153888478760023872e+00,5.000000000000000000e+00
1.081282037593541645e+01,6.000000000000000000e+00
8.875776593630419598e+00,5.000000000000000000e+00
1.047381404152295659e+01,6.000000000000000000e+00
9.711050581422220773e+00,5.000000000000000000e+00
9.824949354542724222e+00,6.000000000000000000e+00
8.670392624107456925e+00,7.000000000000000000e+00
6.332199560151998696e+00,6.000000000000000000e+00
4.009993297259867973e+00,5.000000000000000000e+00
1.729310587230379781e+00,2.000000000000000000e+00
1.678952866815116352e+00,1.000000000000000000e+00
1.394582330916428248e+00,1.000000000000000000e+00
1.212280163097538832e+00,2.000000000000000000e+00
3.135813451565276466e+00,2.000000000000000000e+00
2.129499227941941797e+00,1.000000000000000000e+00
1.516137898049819910e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.797845017731056316e+00,0.000000000000000000e+00
2.411918490981975083e+00,1.000000000000000000e+00
5.552241978520129351e-01,1.000000000000000000e+00
2.417759997440029451e+00,2.000000000000000000e+00
3.069075040862870196e+00,1.000000000000000000e+00
3.483060421363113335e+00,2.000000000000000000e+00
4.390584698033094924e+00,3.000000000000000000e+00
7.385836827654287617e+00,4.000000000000000000e+00
8.664513461593841726e+00,5.000000000000000000e+00
8.936064948877884717e+00,6.000000000000000000e+00
7.241945176278065333e+00,6.000000000000000000e+00
8.192385020452263689e+00,7.000000000000000000e+00
7.695334521765147429e+00,8.000000000000000000e+00
2.742497988846309909e+00,5.000000000000000000e+00
3.123351088959253730e+00,6.000000000000000000e+00
3.418669664681416975e+00,6.000000000000000000e+00
3.696594831721142782e+00,6.000000000000000000e+00
4.257213442050030494e+00,7.000000000000000000e+00
3.990408976233041471e+00,4.000000000000000000e+00
2.818508461622499794e+00,2.000000000000000000e+00
1.836306718132632909e+00,1.000000000000000000e+00
1.380617230140728680e+00,1.000000000000000000e+00
5.594737352265752861e-01,1.000000000000000000e+00
1.033758421996353150e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.961127843561399686e-01,0.000000000000000000e+00
6.862527017459427725e-01,1.000000000000000000e+00
8.240693323538437198e-01,2.000000000000000000e+00
1.720152143835335323e+00,3.000000000000000000e+00
5.033823690669635198e+00,1.000000000000000000e+00
7.219121505320416077e+00,1.000000000000000000e+00
7.513382897304836661e+00,2.000000000000000000e+00
8.087199461791556132e+00,3.000000000000000000e+00
8.610339039631909941e+00,4.000000000000000000e+00
7.533377151087947254e+00,4.000000000000000000e+00
7.669278867537897781e+00,5.000000000000000000e+00
7.700049862136211232e+00,6.000000000000000000e+00
7.234042011271341721e+00,7.000000000000000000e+00
6.080151404404801951e+00,8.000000000000000000e+00
6.163963951857368784e+00,9.000000000000000000e+00
6.116429604103984730e+00,1.000000000000000000e+01
5.923575917137796409e+00,1.100000000000000000e+01
6.538272618272827685e+00,1.100000000000000000e+01
8.643372479970949485e+00,1.200000000000000000e+01
6.282093214730210207e+00,9.000000000000000000e+00
6.366632753416197943e+00,6.000000000000000000e+00
5.452486078520024648e+00,4.000000000000000000e+00
5.595603541821461135e+00,5.000000000000000000e+00
5.471921951357671787e+00,6.000000000000000000e+00
4.124804185549095337e+00,6.000000000000000000e+00
5.855135135964687265e+00,6.000000000000000000e+00
5.149348535967675389e+00,7.000000000000000000e+00
1.053065939604110213e+00,2.000000000000000000e+00
2.187858668782723726e+00,3.000000000000000000e+00
2.434527540684399582e+00,4.000000000000000000e+00
1.510556292576822557e+00,2.000000000000000000e+00
2.093377006053017908e+00,3.000000000000000000e+00
2.171113070032646419e+00,2.000000000000000000e+00
2.800204295860211801e+00,3.000000000000000000e+00
3.049610812968097662e+00,4.000000000000000000e+00
5.268645115788302746e+00,5.000000000000000000e+00
6.586592129303610932e+00,5.000000000000000000e+00
7.196804445249583182e+00,6.000000000000000000e+00
7.266512654663571880e+00,6.000000000000000000e+00
6.212754343102190546e+00,5.000000000000000000e+00
6.198378302176465127e+00,5.000000000000000000e+00
8.002707679118159945e+00,6.000000000000000000e+00
1.007509897833583068e+01,7.000000000000000000e+00
8.789214455313853591e+00,8.000000000000000000e+00
9.094814201256014030e+00,8.000000000000000000e+00
8.355412617288862975e+00,7.000000000000000000e+00
8.474435270456297076e+00,7.000000000000000000e+00
7.006511027559128024e+00,6.000000000000000000e+00
6.825545313593295305e+00,6.000000000000000000e+00
5.018774631046852619e+00,5.000000000000000000e+00
3.838875301662227457e+00,2.000000000000000000e+00
3.711175459915523334e+00,3.000000000000000000e+00
3.265950855668847908e+00,3.000000000000000000e+00
3.782689379631307247e+00,4.000000000000000000e+00
1.877519539825954098e+00,1.000000000000000000e+00
8.622870952052608118e-02,0.000000000000000000e+00
5.693124302409643178e+00,0.000000000000000000e+00
6.056282424190243319e+00,1.000000000000000000e+00
6.069506160282855944e+00,2.000000000000000000e+00
8.037377528401322024e+00,3.000000000000000000e+00
7.014537153146875426e+00,4.000000000000000000e+00
6.887533439264501567e+00,5.000000000000000000e+00
6.796092187442667409e+00,6.000000000000000000e+00
6.896463498321139696e+00,6.000000000000000000e+00
7.542866394003766572e+00,6.000000000000000000e+00
5.625310660186926270e+00,6.000000000000000000e+00
6.239687665273862649e+00,7.000000000000000000e+00
5.140934278549366354e+00,6.000000000000000000e+00
3.255740989455659928e+00,4.000000000000000000e+00
2.423749862972357505e+00,4.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.130776872312338810e+00,0.000000000000000000e+00
1.623400443662262660e+00,1.000000000000000000e+00
1.410600679432462812e+00,2.000000000000000000e+00
2.792815420305970520e+00,1.000000000000000000e+00
2.074518676118884741e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.178794972496064020e-01,0.000000000000000000e+00
1.005543850012259099e+00,1.000000000000000000e+00
1.532432456306167978e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.116747964661612968e-01,0.000000000000000000e+00
1.377673680041255011e+00,0.000000000000000000e+00
1.904134167073920025e+00,1.000000000000000000e+00
4.753667167788108827e+00,2.000000000000000000e+00
4.233589233651400718e+00,2.000000000000000000e+00
3.774426273903742413e+00,2.000000000000000000e+00
5.347557253527980947e+00,3.000000000000000000e+00
3.951545746811490289e+00,2.000000000000000000e+00
3.318942326349258565e+00,3.000000000000000000e+00
4.713363382648850575e+00,4.000000000000000000e+00
5.496111480732935206e+00,5.000000000000000000e+00
5.155544295438375002e+00,5.000000000000000000e+00
4.857242503236335551e+00,6.000000000000000000e+00
8.006969366856765191e+00,6.000000000000000000e+00
7.925996447467383632e+00,7.000000000000000000e+00
9.002943350478744833e+00,7.000000000000000000e+00
9.214625090544387831e+00,7.000000000000000000e+00
9.600625834822466231e+00,7.000000000000000000e+00
9.458045411673566605e+00,8.000000000000000000e+00
8.709330895890502688e+00,7.000000000000000000e+00
1.001917591044599476e+01,8.000000000000000000e+00
1.119449710157525146e+01,9.000000000000000000e+00
1.000814797353751828e+01,9.000000000000000000e+00
1.030780772261255152e+01,1.000000000000000000e+01
8.235708377946707515e+00,9.000000000000000000e+00
8.519299858694665772e+00,1.000000000000000000e+01
8.174325956181803576e+00,1.000000000000000000e+01
8.977847444573200164e+00,1.100000000000000000e+01
5.646903767670323759e+00,7.000000000000000000e+00
5.270715419170898031e+00,8.000000000000000000e+00
6.664928010531866676e+00,8.000000000000000000e+00
7.302314573640785511e+00,8.000000000000000000e+00
7.341032241839172912e+00,9.000000000000000000e+00
4.685717968444066628e+00,5.000000000000000000e+00
3.115724401855771930e+00,4.000000000000000000e+00
3.549769849879709227e+00,4.000000000000000000e+00
2.871595544136567923e+00,4.000000000000000000e+00
9.280452612052556560e-01,2.000000000000000000e+00
3.094661223576906650e-01,0.000000000000000000e+00
1.372863615550528493e+00,0.000000000000000000e+00
5.875206794340499528e-01,0.000000000000000000e+00
4.434724757910828430e-01,1.000000000000000000e+00
2.798333078163750542e-02,0.000000000000000000e+00
2.831111679195601027e+00,0.000000000000000000e+00
4.406313443203913494e+00,1.000000000000000000e+00
4.330075961073561075e+00,2.000000000000000000e+00
3.984731097207088624e+00,3.000000000000000000e+00
3.487575526911427914e+00,4.000000000000000000e+00
3.184632585814568984e+00,5.000000000000000000e+00
3.232673186209410687e+00,4.000000000000000000e+00
3.605058925565685968e+00,2.000000000000000000e+00
1.050851787267788495e+00,1.000000000000000000e+00
1.205935784132208255e+00,2.000000000000000000e+00
2.107090087287588176e+00,3.000000000000000000e+00
2.027224437013387615e+00,3.000000000000000000e+00
5.313598737797065041e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.166476882832711226e+00,0.000000000000000000e+00
2.809503704837226223e+00,1.000000000000000000e+00
6.159997873360509857e-01,0.000000000000000000e+00
2.286411611428434298e+00,0.000000000000000000e+00
2.168999824517612751e+00,1.000000000000000000e+00
2.650158104434609641e+00,0.000000000000000000e+00
4.960543727231595312e+00,1.000000000000000000e+00
5.551630998309633469e+00,2.000000000000000000e+00
4.775537310368861199e+00,2.000000000000000000e+00
4.408945879295572468e+00,3.000000000000000000e+00
1.331174883513028817e+00,3.000000000000000000e+00
2.851980450195810590e+00,2.000000000000000000e+00
5.858459822474230805e+00,2.000000000000000000e+00
5.735907931097756318e+00,3.000000000000000000e+00
5.700924657652649330e+00,3.000000000000000000e+00
5.074047797381524560e+00,3.000000000000000000e+00
4.054572797557284503e+00,4.000000000000000000e+00
3.455450631429357600e+00,4.000000000000000000e+00
1.957447555539999939e+00,3.000000000000000000e+00
2.600814008208374162e+00,4.000000000000000000e+00
2.799790784887306927e+00,5.000000000000000000e+00
4.003306380411686405e-03,0.000000000000000000e+00
6.216673656342663890e-02,0.000000000000000000e+00
2.864799924242333873e-01,0.000000000000000000e+00
3.861715166963790580e-01,0.000000000000000000e+00
3.462785384638209507e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.419249655225598872e-01,0.000000000000000000e+00
1.026711472452518592e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.044281452744485250e+00,0.000000000000000000e+00
2.047677593222715586e+00,1.000000000000000000e+00
1.502196226137073154e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.528300644211753934e-01,0.000000000000000000e+00
1.647402488462091696e+00,0.000000000000000000e+00
1.522858331463908144e+00,1.000000000000000000e+00
4.858746241238520724e+00,1.000000000000000000e+00
1.692368493508524807e+00,0.000000000000000000e+00
1.549492503995452353e+00,1.000000000000000000e+00
7.701383722342711735e-01,2.000000000000000000e+00
5.994056119288529771e+00,3.000000000000000000e+00
8.612344808319619460e+00,3.000000000000000000e+00
9.813413480709471060e+00,2.000000000000000000e+00
1.008898946290833010e+01,3.000000000000000000e+00
8.321063227433114662e+00,4.000000000000000000e+00
8.628383393756053010e+00,5.000000000000000000e+00
8.575973324738754400e+00,6.000000000000000000e+00
7.441345095652764030e+00,7.000000000000000000e+00
4.536007107036539310e+00,6.000000000000000000e+00
6.769157101407188293e+00,7.000000000000000000e+00
7.118739110586716379e+00,8.000000000000000000e+00
6.358884085099305139e+00,9.000000000000000000e+00
5.646116585038953417e+00,1.000000000000000000e+01
7.906779896639250182e+00,1.100000000000000000e+01
6.728727726748843452e+00,6.000000000000000000e+00
7.539737166753525344e+00,6.000000000000000000e+00
8.049676284142890381e+00,7.000000000000000000e+00
8.016573282803278744e+00,8.000000000000000000e+00
8.127277516736285179e+00,9.000000000000000000e+00
8.308934951804076263e+00,1.000000000000000000e+01
8.754021659176885350e+00,1.100000000000000000e+01
8.925797112181783177e+00,8.000000000000000000e+00
8.228357855541560184e+00,9.000000000000000000e+00
5.640993572159459291e+00,8.000000000000000000e+00
7.219882025841002360e+00,9.000000000000000000e+00
6.359857881331436147e+00,6.000000000000000000e+00
6.186493611577361662e+00,6.000000000000000000e+00
6.118376752021220000e+00,7.000000000000000000e+00
7.152403338435021851e+00,7.000000000000000000e+00
6.124904521917073907e+00,7.000000000000000000e+00
5.748357747503177961e+00,7.000000000000000000e+00
8.471712226603017371e+00,7.000000000000000000e+00
9.396923529405285080e+00,7.000000000000000000e+00
9.136282918722940849e+00,5.000000000000000000e+00
9.904082397581817077e+00,6.000000000000000000e+00
9.869443256206011483e+00,7.000000000000000000e+00
9.942023263511430287e+00,8.000000000000000000e+00
1.020649710145067957e+01,7.000000000000000000e+00
9.503558657470762228e+00,7.000000000000000000e+00
1.092853263764868643e+01,8.000000000000000000e+00
1.080870989310915320e+01,9.000000000000000000e+00
9.834797461767379900e+00,1.000000000000000000e+01
9.707235773931301992e+00,1.000000000000000000e+01
9.370718105656635544e+00,1.100000000000000000e+01
1.226095924680686267e+01,1.100000000000000000e+01
1.031671873597855438e+01,8.000000000000000000e+00
9.969073549900315356e+00,7.000000000000000000e+00
1.144668922372079578e+01,8.000000000000000000e+00
1.043029076452705795e+01,8.000000000000000000e+00
8.685701674229335367e+00,6.000000000000000000e+00
8.631295858096677875e+00,6.000000000000000000e+00
7.822690659354918807e+00,7.000000000000000000e+00
6.756592800807652566e+00,7.000000000000000000e+00
5.728022627696589097e+00,8.000000000000000000e+00
3.287838173533941699e+00,7.000000000000000000e+00
3.609725569847512361e+00,7.000000000000000000e+00
3.801525411726458969e+00,7.000000000000000000e+00
1.165581811790275424e+00,2.000000000000000000e+00
7.038994529405044887e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.111680223668372491e-01,0.000000000000000000e+00
8.077573001267523978e-01,1.000000000000000000e+00
2.317155280142060292e-01,0.000000000000000000e+00
9.531689808686678589e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.239016919890900681e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.029584159135538357e+00,0.000000000000000000e+00
2.160092466388277899e+00,1.000000000000000000e+00
2.028896946820566427e+00,2.000000000000000000e+00
1.017753205482051726e+00,2.000000000000000000e+00
9.159897026822250155e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.523450396108728455e-01,0.000000000000000000e+00
2.959212496721761454e-01,1.000000000000000000e+00
1.767874207557554200e+00,0.000000000000000000e+00
1.301068726042785784e+00,1.000000000000000000e+00
1.983908964130478125e+00,0.000000000000000000e+00
2.157365849729728779e+00,1.000000000000000000e+00
1.042347727920571288e+00,0.000000000000000000e+00
2.006545013130164534e+00,1.000000000000000000e+00
5.970335089662057726e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.024551709380602915e+00,0.000000000000000000e+00
1.830503585750136608e+00,1.000000000000000000e+00
1.851934472152947819e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.554693364494596608e-01,0.000000000000000000e+00
3.662201877248151050e+00,1.000000000000000000e+00
2.470352592234235090e+00,1.000000000000000000e+00
1.619537496521616049e+00,2.000000000000000000e+00
9.227103889951422389e-01,3.000000000000000000e+00
8.632484099337602856e-01,2.000000000000000000e+00
3.802328820916045515e-02,0.000000000000000000e+00
8.550558182378154015e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.182505422726421784e-01,0.000000000000000000e+00
3.174459438412213785e-01,0.000000000000000000e+00
2.021001420900347512e+00,0.000000000000000000e+00
2.717701073260684552e+00,1.000000000000000000e+00
3.725778525196005830e+00,2.000000000000000000e+00
3.237715958898434110e+00,3.000000000000000000e+00
3.904921564564574510e+00,4.000000000000000000e+00
6.082376319932336628e+00,5.000000000000000000e+00
6.010461022746426352e+00,5.000000000000000000e+00
4.098996082588143963e+00,2.000000000000000000e+00
5.506628368381484506e+00,3.000000000000000000e+00
7.951430543868809764e+00,4.000000000000000000e+00
8.463193280342295566e+00,5.000000000000000000e+00
6.660855352300018239e+00,3.000000000000000000e+00
2.887891435222229575e+00,3.000000000000000000e+00
4.244371910056713659e+00,4.000000000000000000e+00
5.351357572506117322e+00,5.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.704994696041467250e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.479821585752915780e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.236846996537565246e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.127117322425647217e-01,0.000000000000000000e+00
7.202379410051662489e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.889493461045731237e+00,0.000000000000000000e+00
2.295730977056166466e+00,1.000000000000000000e+00
2.077974512512753336e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.376652893070911432e+00,0.000000000000000000e+00
1.635937053667191776e+00,1.000000000000000000e+00
2.341725095197944029e+00,2.000000000000000000e+00
2.622002205142678122e+00,3.000000000000000000e+00
3.817492003166023551e+00,4.000000000000000000e+00
6.194680546481663441e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.113827695371753634e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.432674289291355763e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.246030878270630637e-01,0.000000000000000000e+00
1.154436216830674766e+00,0.000000000000000000e+00
2.527483377968849254e+00,1.000000000000000000e+00
2.928127471368895840e+00,1.000000000000000000e+00
2.790799163418398621e+00,2.000000000000000000e+00
5.145176522148460663e+00,3.000000000000000000e+00
4.127716239143580879e+00,2.000000000000000000e+00
5.626815730153055028e+00,2.000000000000000000e+00
5.158292050944965013e+00,3.000000000000000000e+00
1.738156499633305430e+00,2.000000000000000000e+00
1.704368336317259036e+00,2.000000000000000000e+00
4.332916912490361483e+00,2.000000000000000000e+00
1.021849244457030181e+00,1.000000000000000000e+00
1.408796828259994527e+00,0.000000000000000000e+00
