# waiting_times,queue_lengths
5.359359574483164579e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.158021014391124481e-01,0.000000000000000000e+00
2.768321818242043264e-01,0.000000000000000000e+00
3.926065314860522903e+00,0.000000000000000000e+00
2.614616236526273951e+00,1.000000000000000000e+00
7.625727403962514472e-01,0.000000000000000000e+00
1.226680624641289796e+00,1.000000000000000000e+00
1.792190119298425088e+00,0.000000000000000000e+00
1.660163780647906151e+00,1.000000000000000000e+00
1.132146176218611799e+00,1.000000000000000000e+00
5.796774328728133696e-01,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.889950485381405088e-01,0.000000000000000000e+00
1.863183612401371647e+00,1.000000000000000000e+00
1.509269743697132071e+00,1.000000000000000000e+00
1.006540965986459923e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.458850390608859016e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.061863981664373568e-01,0.000000000000000000e+00
1.200655208141256480e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.371709440794234069e+00,0.000000000000000000e+00
1.734162991825883182e+00,1.000000000000000000e+00
1.366041721147098542e+00,1.000000000000000000e+00
1.439030654762859740e+00,2.000000000000000000e+00
2.998642907421640302e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.359853059144484178e+00,0.000000000000000000e+00
1.929640334949453973e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.219330208841711283e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.593161861955650238e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.042699563753103575e-01,0.000000000000000000e+00
5.806246237899586049e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.411363308926297577e+00,0.000000000000000000e+00
1.372108143073091924e+00,1.000000000000000000e+00
2.625842537078028727e+00,2.000000000000000000e+00
4.713699398883932190e+00,3.000000000000000000e+00
5.156031259439373571e+00,4.000000000000000000e+00
4.574916043304369850e+00,3.000000000000000000e+00
1.237324831342675679e+00,3.000000000000000000e+00
1.532879580143116982e+00,0.000000000000000000e+00
4.084157367201555644e+00,1.000000000000000000e+00
4.171913684958440172e+00,2.000000000000000000e+00
3.514930569584180375e+00,3.000000000000000000e+00
2.430224519553121354e+00,3.000000000000000000e+00
9.857122546409300412e-01,1.000000000000000000e+00
3.165274617252748612e+00,2.000000000000000000e+00
3.445179173034716769e+00,3.000000000000000000e+00
4.179924695296222126e+00,4.000000000000000000e+00
3.707877791306600557e+00,3.000000000000000000e+00
4.075535194058261368e+00,4.000000000000000000e+00
2.542414248520799447e+00,5.000000000000000000e+00
3.218335626668931582e+00,6.000000000000000000e+00
3.729790543529247770e+00,5.000000000000000000e+00
4.474823097812873129e+00,2.000000000000000000e+00
6.838712738888602871e+00,3.000000000000000000e+00
6.932896039993011073e+00,4.000000000000000000e+00
8.303123145832046248e+00,5.000000000000000000e+00
1.006616626898028244e+01,5.000000000000000000e+00
9.015116121407800165e+00,4.000000000000000000e+00
8.389917236021915414e+00,5.000000000000000000e+00
6.209198511009503818e+00,3.000000000000000000e+00
6.772301771802517578e+00,4.000000000000000000e+00
6.767090488551502858e+00,5.000000000000000000e+00
6.906363036519678644e+00,6.000000000000000000e+00
6.112330876596388407e+00,6.000000000000000000e+00
7.288121286488035366e+00,7.000000000000000000e+00
4.002105716692085480e+00,3.000000000000000000e+00
3.623630712175099688e+00,3.000000000000000000e+00
4.532298522255928219e+00,4.000000000000000000e+00
1.026678945748358274e+00,1.000000000000000000e+00
1.396199270069473641e+00,0.000000000000000000e+00
2.783545761479672365e+00,1.000000000000000000e+00
2.953015574981009195e+00,2.000000000000000000e+00
4.140552185358956194e+00,2.000000000000000000e+00
3.381501018142330395e+00,3.000000000000000000e+00
1.276089707640494453e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.448872041866479776e-01,0.000000000000000000e+00
8.260273210281638967e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.105124998541668901e+00,0.000000000000000000e+00
1.124180682240307760e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.300259974254458939e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.670819691308224719e-01,0.000000000000000000e+00
1.025457804438133280e+00,0.000000000000000000e+00
5.459908260399970459e-01,1.000000000000000000e+00
4.154369929767653957e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.387074318606664747e-01,0.000000000000000000e+00
1.699585277156074881e-01,0.000000000000000000e+00
6.228732908010670144e-01,0.000000000000000000e+00
1.098682037412686441e+00,1.000000000000000000e+00
8.977277036938176025e-01,1.000000000000000000e+00
3.944622555028672650e+00,2.000000000000000000e+00
2.729497901560534956e+00,1.000000000000000000e+00
2.684097777637475701e+00,2.000000000000000000e+00
2.919003211193512470e+00,3.000000000000000000e+00
2.309148748154711939e+00,4.000000000000000000e+00
2.868539603722751963e+00,4.000000000000000000e+00
1.084010856771783438e+00,1.000000000000000000e+00
2.666502015670175751e+00,2.000000000000000000e+00
2.511476109777731835e+00,3.000000000000000000e+00
2.637307039289339627e+00,4.000000000000000000e+00
2.590248844846314569e+00,4.000000000000000000e+00
3.024471997164482673e+00,4.000000000000000000e+00
1.529696551595975507e+00,3.000000000000000000e+00
1.592257395829165034e+00,2.000000000000000000e+00
9.945794332300010865e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.127692023482495642e-01,0.000000000000000000e+00
3.687888226802442659e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.439727593676821016e+00,0.000000000000000000e+00
1.315515172650862041e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.303650543573894538e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.362489340233992152e+00,0.000000000000000000e+00
8.444289491861809438e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.224067949963000501e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.036728779599343397e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.732786945689667846e-01,0.000000000000000000e+00
1.206165137006337318e+00,1.000000000000000000e+00
8.613221203397642967e-01,2.000000000000000000e+00
1.468939086968816810e+00,2.000000000000000000e+00
2.493520977057528398e+00,2.000000000000000000e+00
3.173256470570777310e+00,2.000000000000000000e+00
4.518772381188796317e+00,3.000000000000000000e+00
5.701048249073778607e+00,4.000000000000000000e+00
2.762690128306189763e+00,2.000000000000000000e+00
3.194706357536233554e+00,3.000000000000000000e+00
1.111147140638877318e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.020076924755130676e+00,0.000000000000000000e+00
4.007147326940412313e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.625199970519815906e-01,0.000000000000000000e+00
1.124102371461617622e+00,1.000000000000000000e+00
4.662704961995132180e-01,0.000000000000000000e+00
1.432494737220849856e+00,1.000000000000000000e+00
1.268284154808497988e+00,1.000000000000000000e+00
9.488095811968833004e-01,1.000000000000000000e+00
8.738436822187622965e-01,0.000000000000000000e+00
2.580594979032184710e-01,0.000000000000000000e+00
5.446461344106410252e-01,1.000000000000000000e+00
5.182897761685580917e-01,1.000000000000000000e+00
1.350610409781097587e+00,1.000000000000000000e+00
2.784899720689963942e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.843912081688131366e-01,0.000000000000000000e+00
6.703631981811213336e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.531283135163675979e-01,0.000000000000000000e+00
5.635002818391967594e-01,1.000000000000000000e+00
2.810538299360132442e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.585897615262183535e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
3.559807358155921975e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.869471094253185584e-01,0.000000000000000000e+00
8.711703545222917455e-01,0.000000000000000000e+00
1.332475230742829808e+00,1.000000000000000000e+00
9.481150908214885931e-01,1.000000000000000000e+00
9.766607919099214996e-01,2.000000000000000000e+00
1.510171737201631004e+00,2.000000000000000000e+00
1.103929047859764978e+00,1.000000000000000000e+00
1.014666981571281212e+00,2.000000000000000000e+00
1.739387660449551731e+00,3.000000000000000000e+00
1.425694255566554602e+00,2.000000000000000000e+00
3.876291379379267710e+00,3.000000000000000000e+00
3.947032376572565227e+00,4.000000000000000000e+00
5.117981611986124335e+00,4.000000000000000000e+00
3.478066256767192499e+00,3.000000000000000000e+00
5.049367044338509913e+00,4.000000000000000000e+00
5.131753666602321573e+00,5.000000000000000000e+00
5.828555705449275592e+00,5.000000000000000000e+00
5.813544227958914234e+00,5.000000000000000000e+00
3.922688789089875172e+00,4.000000000000000000e+00
2.599609631646103480e+00,3.000000000000000000e+00
2.430968586992435121e+00,0.000000000000000000e+00
5.574558419679078725e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.032768266002221935e-01,0.000000000000000000e+00
3.048331695924730411e+00,0.000000000000000000e+00
3.381991984991259415e+00,1.000000000000000000e+00
4.242442630297432515e+00,2.000000000000000000e+00
2.062574163994895571e+00,1.000000000000000000e+00
1.689490993672961849e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.230981173066084011e-01,0.000000000000000000e+00
4.342946466674675321e-01,1.000000000000000000e+00
1.682951749597805247e+00,0.000000000000000000e+00
4.512662230730143165e+00,0.000000000000000000e+00
5.133442096878411576e+00,1.000000000000000000e+00
3.313170616077286468e+00,2.000000000000000000e+00
2.585000759474837650e+00,3.000000000000000000e+00
1.011107551169743601e+00,2.000000000000000000e+00
1.338030438238433817e+00,1.000000000000000000e+00
2.586787694480108257e+00,1.000000000000000000e+00
2.465018411268374621e+00,2.000000000000000000e+00
2.126732107091470425e+00,2.000000000000000000e+00
2.831544353085405419e+00,1.000000000000000000e+00
1.515056455451485817e+00,1.000000000000000000e+00
2.361221945414285983e+00,1.000000000000000000e+00
3.374051741323228271e+00,2.000000000000000000e+00
3.057206523772606488e+00,2.000000000000000000e+00
3.256267460573553763e+00,3.000000000000000000e+00
3.872845270885022728e+00,3.000000000000000000e+00
4.824643953144232000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.722872140355320880e-01,0.000000000000000000e+00
1.071192018250712863e-01,0.000000000000000000e+00
9.516425505426013842e-01,0.000000000000000000e+00
9.694181064332951792e-01,1.000000000000000000e+00
6.386211152573650907e-01,0.000000000000000000e+00
1.500076890019272469e+00,1.000000000000000000e+00
1.663590075122556300e+00,2.000000000000000000e+00
2.169140383998410471e+00,0.000000000000000000e+00
3.288970193096361072e+00,1.000000000000000000e+00
3.754344800233980095e+00,2.000000000000000000e+00
3.366101421584403397e+00,3.000000000000000000e+00
3.538250870243246027e+00,4.000000000000000000e+00
1.529568505794941302e+00,3.000000000000000000e+00
1.156820861746382434e+00,4.000000000000000000e+00
1.206675580557202920e+00,3.000000000000000000e+00
2.093021846930128049e+00,0.000000000000000000e+00
2.482421291430682686e+00,1.000000000000000000e+00
2.333137207313939143e+00,2.000000000000000000e+00
1.774837098309717476e+00,0.000000000000000000e+00
2.255570125195390574e+00,1.000000000000000000e+00
2.470823676343570696e+00,2.000000000000000000e+00
3.346881445940312005e+00,3.000000000000000000e+00
3.849956890266071241e+00,3.000000000000000000e+00
2.065744444463803120e+00,2.000000000000000000e+00
2.812196381606668183e+00,3.000000000000000000e+00
3.426206536909830902e+00,4.000000000000000000e+00
3.485478972263990727e+00,5.000000000000000000e+00
4.561753198315159352e+00,6.000000000000000000e+00
4.449521776514302474e+00,5.000000000000000000e+00
3.856928224747775857e+00,4.000000000000000000e+00
6.086641204718716835e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.622703893563993915e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.586982240684847056e+00,0.000000000000000000e+00
2.226755221409234764e+00,1.000000000000000000e+00
2.054515493339522436e+00,2.000000000000000000e+00
1.073771338579376788e+00,2.000000000000000000e+00
1.262086722408980677e+00,1.000000000000000000e+00
7.996147418891723646e-01,1.000000000000000000e+00
1.123227160351007115e+00,1.000000000000000000e+00
1.113788203321632864e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.435805758099377272e-01,0.000000000000000000e+00
4.015791318073524963e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.036964664483207343e+00,0.000000000000000000e+00
1.009655424681795921e+00,1.000000000000000000e+00
2.013039047736924658e+00,0.000000000000000000e+00
3.066875887466721906e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.574653452048551117e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.943923447846145791e-01,0.000000000000000000e+00
3.411007738253601929e+00,1.000000000000000000e+00
1.784974223462768350e+00,1.000000000000000000e+00
1.835756109723206464e+00,2.000000000000000000e+00
4.950465971373887442e-01,1.000000000000000000e+00
2.985188313244862002e-01,0.000000000000000000e+00
1.240305561397008205e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.622753906587490746e+00,0.000000000000000000e+00
3.914511399916364098e+00,1.000000000000000000e+00
4.811130484172849719e+00,2.000000000000000000e+00
3.621723338713195517e+00,3.000000000000000000e+00
3.630607193461287352e+00,4.000000000000000000e+00
1.867731641934710751e+00,3.000000000000000000e+00
7.938523557951384646e-01,0.000000000000000000e+00
1.459766034672952628e+00,1.000000000000000000e+00
1.611363554521176411e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.646578633530452862e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.758573979066341053e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.669970397041993238e+00,0.000000000000000000e+00
1.684494437393709632e+00,1.000000000000000000e+00
2.994538423190533649e+00,2.000000000000000000e+00
3.472686412143843881e+00,3.000000000000000000e+00
4.341598247567162616e+00,2.000000000000000000e+00
3.381940042182804973e+00,2.000000000000000000e+00
3.792661586819008335e+00,3.000000000000000000e+00
4.023778919720371050e+00,4.000000000000000000e+00
7.764783058905436519e+00,5.000000000000000000e+00
5.168610724689870040e+00,1.000000000000000000e+00
5.093827059803061275e+00,2.000000000000000000e+00
5.615588619635786927e+00,3.000000000000000000e+00
6.203139973622114667e+00,4.000000000000000000e+00
4.832222434312711812e+00,5.000000000000000000e+00
5.155398234357107867e+00,5.000000000000000000e+00
2.976559547674355599e+00,3.000000000000000000e+00
4.879807751109410674e+00,3.000000000000000000e+00
4.430290791361585434e+00,3.000000000000000000e+00
5.142808595024916940e+00,4.000000000000000000e+00
1.068930964610558476e+00,1.000000000000000000e+00
1.014889483251749880e+00,2.000000000000000000e+00
8.665737017940955411e-01,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.151520307232203777e-02,0.000000000000000000e+00
3.266930785872432352e+00,0.000000000000000000e+00
4.443012334327249846e+00,1.000000000000000000e+00
4.377814146525679462e+00,2.000000000000000000e+00
1.285977540759063231e+00,2.000000000000000000e+00
1.267662783659716297e+00,3.000000000000000000e+00
2.221219850887564462e+00,2.000000000000000000e+00
3.418289129942877480e-01,1.000000000000000000e+00
6.089106643088371129e-01,0.000000000000000000e+00
8.837729719672324791e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.158377321548641703e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.641017244313616175e-01,0.000000000000000000e+00
1.728506086826655519e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.147011802574979811e+00,0.000000000000000000e+00
7.402910830772952977e-01,1.000000000000000000e+00
1.489131938739205907e+00,0.000000000000000000e+00
1.730421335760070178e+00,1.000000000000000000e+00
2.240848672493029881e+00,1.000000000000000000e+00
2.802572068489439516e+00,2.000000000000000000e+00
3.548838258548585145e+00,3.000000000000000000e+00
4.521228334901820745e+00,3.000000000000000000e+00
5.844345081507981376e+00,3.000000000000000000e+00
5.607874385422746855e+00,4.000000000000000000e+00
5.134027074239725152e+00,4.000000000000000000e+00
5.488498977965491576e+00,4.000000000000000000e+00
5.905164233865662027e+00,5.000000000000000000e+00
6.343818391717945815e+00,6.000000000000000000e+00
6.395369875942378712e+00,6.000000000000000000e+00
6.046847188397237005e+00,7.000000000000000000e+00
4.225170223525992697e+00,4.000000000000000000e+00
2.694110371409578875e+00,4.000000000000000000e+00
3.584653611245812499e+00,5.000000000000000000e+00
3.329813725983854056e+00,5.000000000000000000e+00
3.292023088223004379e+00,6.000000000000000000e+00
3.047128842044230623e+00,7.000000000000000000e+00
1.946393468508517799e+00,5.000000000000000000e+00
1.960673175553665715e+00,5.000000000000000000e+00
2.300653651886250373e+00,2.000000000000000000e+00
1.435697322298551626e+00,1.000000000000000000e+00
2.091090719138833265e+00,2.000000000000000000e+00
2.874905173150864357e+00,3.000000000000000000e+00
3.777657878518084544e+00,4.000000000000000000e+00
3.613563806689057856e+00,4.000000000000000000e+00
4.796090662306255581e+00,4.000000000000000000e+00
4.801909947925764754e+00,4.000000000000000000e+00
2.844808984626638448e+00,4.000000000000000000e+00
2.367818767672019931e+00,3.000000000000000000e+00
3.820275705538506372e+00,4.000000000000000000e+00
4.037831687758625776e+00,5.000000000000000000e+00
3.554249444876745656e+00,5.000000000000000000e+00
3.145723321009086249e+00,6.000000000000000000e+00
